"elimfilters_sku","source_sku","segment","production_tier","missing_data_count","missing_components"
"EC52003","CU22003","Cabin Filter","TIER_P5","1","Competitor"
"EC52004","CU22004","Cabin Filter","TIER_P5","1","Competitor"
"EC52007","CU22007","Cabin Filter","TIER_P5","1","Competitor"
"EC52010","CU22010","Cabin Filter","TIER_P5","1","Competitor"
"EC52016","CU22016","Cabin Filter","TIER_P5","1","Competitor"
"EC52017","CU22017","Cabin Filter","TIER_P5","1","Competitor"
"EC52023","CU22023","Cabin Filter","TIER_P5","1","Competitor"
"EC52025","CU22025","Cabin Filter","TIER_P5","1","Competitor"
"EC52028","CU22028","Cabin Filter","TIER_P5","1","Competitor"
"EC52029","CU22029","Cabin Filter","TIER_P5","1","Competitor"
"EC52031","CU22031","Cabin Filter","TIER_P5","1","Competitor"
"EC52034","CU22034","Cabin Filter","TIER_P5","1","Competitor"
"EC52044","CU22044","Cabin Filter","TIER_P5","1","Competitor"
"EC52071","CU22071","Cabin Filter","TIER_P5","1","Competitor"
"EC52080","CU22080","Cabin Filter","TIER_P5","1","Competitor"
"EC52085","CU22085","Cabin Filter","TIER_P5","1","Competitor"
"EC52218","CU2218","Cabin Filter","TIER_P5","1","Competitor"
"EC52232","CU2232","Cabin Filter","TIER_P4","1","OEM"
"EC52252","CU2252","Cabin Filter","TIER_P4","1","OEM"
"EC53003","CU23003","Cabin Filter","TIER_P5","1","Competitor"
"EC53010","CU23010","Cabin Filter","TIER_P5","1","Competitor"
"EC53011","CU23011","Cabin Filter","TIER_P5","1","Competitor"
"EC52303","CU2303","Cabin Filter","TIER_P5","1","Competitor"
"EC53034","CU23034","Cabin Filter","TIER_P5","1","Competitor"
"EC53035","CU23035","Cabin Filter","TIER_P5","1","Competitor"
"EC52304","CU2304","Cabin Filter","TIER_P5","1","Competitor"
"EC52326","CU2326","Cabin Filter","TIER_P5","1","Competitor"
"EC52329","CU2329","Cabin Filter","TIER_P5","1","Competitor"
"EC52330","CU2330","Cabin Filter","TIER_P5","1","Competitor"
"EC52335","CU2335","Cabin Filter","TIER_P5","1","Competitor"
"EC52337","CU2337","Cabin Filter","TIER_P5","1","Competitor"
"EC52339","CU2339","Cabin Filter","TIER_P4","1","OEM"
"EC52349","CU2349","Cabin Filter","TIER_P5","1","Competitor"
"EC52351","CU2351","Cabin Filter","TIER_P5","1","Competitor"
"EC52356","CU2356","Cabin Filter","TIER_P5","1","Competitor"
"EC54001","CU24001","Cabin Filter","TIER_P4","1","OEM"
"EC50033","CU24003/3","Cabin Filter","TIER_P5","1","Competitor"
"EC54006","CU24006","Cabin Filter","TIER_P5","1","Competitor"
"EC54008","CU24008","Cabin Filter","TIER_P5","1","Competitor"
"EC54014","CU24014","Cabin Filter","TIER_P5","1","Competitor"
"EC54027","CU24027","Cabin Filter","TIER_P5","1","Competitor"
"EC54057","CU24057","Cabin Filter","TIER_P5","1","Competitor"
"EC54072","CU24072","Cabin Filter","TIER_P5","1","Competitor"
"EC52423","CU2423","Cabin Filter","TIER_P5","1","Competitor"
"EC52425","CU2425","Cabin Filter","TIER_P5","1","Competitor"
"EC52431","CU2431","Cabin Filter","TIER_P4","1","OEM"
"EC52434","CU2434","Cabin Filter","TIER_P5","1","Competitor"
"EC52441","CU2441","Cabin Filter","TIER_P5","1","Competitor"
"EC52450","CU2450","Cabin Filter","TIER_P5","1","Competitor"
"EC54500","CU24500","Cabin Filter","TIER_P5","1","Competitor"
"EC52454","CU2454","Cabin Filter","TIER_P5","1","Competitor"
"EC55002","CU25002","Cabin Filter","TIER_P5","1","Competitor"
"EC55025","CU25025","Cabin Filter","TIER_P5","1","Competitor"
"EC55027","CU25027","Cabin Filter","TIER_P5","1","Competitor"
"EC55031","CU25031","Cabin Filter","TIER_P5","1","Competitor"
"EC52504","CU2504","Cabin Filter","TIER_P5","1","Competitor"
"EC50423","CU25042/3","Cabin Filter","TIER_P5","1","Competitor"
"EC55053","CU25053","Cabin Filter","TIER_P5","1","Competitor"
"EC55056","CU25056","Cabin Filter","TIER_P5","1","Competitor"
"EC52513","CU2513","Cabin Filter","TIER_P5","1","Competitor"
"EC52516","CU2516","Cabin Filter","TIER_P5","1","Competitor"
"EC52520","CU2520","Cabin Filter","TIER_P5","1","Competitor"
"EC52530","CU2530","Cabin Filter","TIER_P5","1","Competitor"
"EC52531","CU2531","Cabin Filter","TIER_P4","1","OEM"
"EC52567","CU2567","Cabin Filter","TIER_P5","1","Competitor"
"EC52582","CU2582","Cabin Filter","TIER_P5","1","Competitor"
"EC56001","CU26001","Cabin Filter","TIER_P5","1","Competitor"
"EC56002","CU26002","Cabin Filter","TIER_P5","1","Competitor"
"EC56004","CU26004","Cabin Filter","TIER_P5","1","Competitor"
"EC52603","CU2603","Cabin Filter","TIER_P5","1","Competitor"
"EC50310","CU2603(10)","Cabin Filter","TIER_P5","1","Competitor"
"EC56047","CU26047","Cabin Filter","TIER_P5","1","Competitor"
"EC52623","CU2623","Cabin Filter","TIER_P5","1","Competitor"
"EC56270","CU26270","Cabin Filter","TIER_P5","1","Competitor"
"EC52629","CU2629","Cabin Filter","TIER_P5","1","Competitor"
"EC52630","CU2630","Cabin Filter","TIER_P5","1","Competitor"
"EC52631","CU2631","Cabin Filter","TIER_P4","1","OEM"
"EC52634","CU2634","Cabin Filter","TIER_P5","1","Competitor"
"EC52640","CU2640","Cabin Filter","TIER_P5","1","Competitor"
"EC52642","CU2642","Cabin Filter","TIER_P5","1","Competitor"
"EC52647","CU2647","Cabin Filter","TIER_P5","1","Competitor"
"EC52648","CU2648","Cabin Filter","TIER_P4","1","OEM"
"EC52650","CU2650","Cabin Filter","TIER_P5","1","Competitor"
"EC57003","CU27003","Cabin Filter","TIER_P5","1","Competitor"
"EC57004","CU27004","Cabin Filter","TIER_P5","1","Competitor"
"EC57007","CU27007","Cabin Filter","TIER_P5","1","Competitor"
"EC50101","CU27010/1","Cabin Filter","TIER_P5","1","Competitor"
"EC57023","CU27023","Cabin Filter","TIER_P5","1","Competitor"
"EC52709","CU2709","Cabin Filter","TIER_P5","1","Competitor"
"EC52734","CU2734","Cabin Filter","TIER_P5","1","Competitor"
"EC52746","CU2746","Cabin Filter","TIER_P5","1","Competitor"
"EC52750","CU2750","Cabin Filter","TIER_P5","1","Competitor"
"EC52785","CU2785","Cabin Filter","TIER_P5","1","Competitor"
"EC58003","CU28003","Cabin Filter","TIER_P5","1","Competitor"
"EC58004","CU28004","Cabin Filter","TIER_P5","1","Competitor"
"EC58010","CU28010","Cabin Filter","TIER_P5","1","Competitor"
"EC58020","CU28020","Cabin Filter","TIER_P5","1","Competitor"
"EC52835","CU2835","Cabin Filter","TIER_P5","1","Competitor"
"EC52839","CU2839","Cabin Filter","TIER_P5","1","Competitor"
"EC59004","CU29004","Cabin Filter","TIER_P5","1","Competitor"
"EC52910","CU2910","Cabin Filter","TIER_P5","1","Competitor"
"EC59154","CU29154","Cabin Filter","TIER_P5","1","Competitor"
"EC51541","CU29154/1","Cabin Filter","TIER_P5","1","Competitor"
"EC52916","CU2916","Cabin Filter","TIER_P5","1","Competitor"
"EC52930","CU2930","Cabin Filter","TIER_P5","1","Competitor"
"EC50004","CU30004","Cabin Filter","TIER_P5","1","Competitor"
"EC53001","CU3001","Cabin Filter","TIER_P5","1","Competitor"
"EC50019","CU30019","Cabin Filter","TIER_P5","1","Competitor"
"EC50025","CU30025","Cabin Filter","TIER_P5","1","Competitor"
"EC50199","CU30199","Cabin Filter","TIER_P5","1","Competitor"
"EC53023","CU3023","Cabin Filter","TIER_P4","1","OEM"
"EC53032","CU3032","Cabin Filter","TIER_P4","1","OEM"
"EC53040","CU3040","Cabin Filter","TIER_P5","1","Competitor"
"EC53058","CU3058","Cabin Filter","TIER_P4","1","OEM"
"EC50581","CU3058/1","Cabin Filter","TIER_P5","1","Competitor"
"EC50582","CU3058/2","Cabin Filter","TIER_P5","1","Competitor"
"EC53059","CU3059","Cabin Filter","TIER_P5","1","Competitor"
"EC51100","CU31100","Cabin Filter","TIER_P5","1","Competitor"
"EC51152","CU31152","Cabin Filter","TIER_P5","1","Competitor"
"EC53125","CU3125","Cabin Filter","TIER_P5","1","Competitor"
"EC53136","CU3136","Cabin Filter","TIER_P5","1","Competitor"
"EC53138","CU3138","Cabin Filter","TIER_P5","1","Competitor"
"EC51721","CU3172/1","Cabin Filter","TIER_P5","1","Competitor"
"EC53192","CU3192","Cabin Filter","TIER_P5","1","Competitor"
"EC52003","CU32003","Cabin Filter","TIER_P5","1","Competitor"
"EC52005","CU32005","Cabin Filter","TIER_P5","1","Competitor"
"EC52008","CU32008","Cabin Filter","TIER_P4","1","OEM"
"EC50111","CU32011/1","Cabin Filter","TIER_P5","1","Competitor"
"EC50121","CU32012/1","Cabin Filter","TIER_P5","1","Competitor"
"EC54312","CU3243(12)","Cabin Filter","TIER_P5","1","Competitor"
"EC53338","CU3338","Cabin Filter","TIER_P5","1","Competitor"
"EC54008","CU34008","Cabin Filter","TIER_P5","1","Competitor"
"EC54010","CU34010","Cabin Filter","TIER_P5","1","Competitor"
"EC54105","CU34105","Cabin Filter","TIER_P5","1","Competitor"
"EC53411","CU3411","Cabin Filter","TIER_P5","1","Competitor"
"EC53415","CU3415","Cabin Filter","TIER_P5","1","Competitor"
"EC53435","CU3435","Cabin Filter","TIER_P5","1","Competitor"
"EC54611","CU3461/1","Cabin Filter","TIER_P5","1","Competitor"
"EC53466","CU3466","Cabin Filter","TIER_P5","1","Competitor"
"EC53474","CU3474","Cabin Filter","TIER_P5","1","Competitor"
"EC53562","CU3562","Cabin Filter","TIER_P5","1","Competitor"
"EC53564","CU3564","Cabin Filter","TIER_P5","1","Competitor"
"EC56221","CU36221","Cabin Filter","TIER_P5","1","Competitor"
"EC53649","CU3649","Cabin Filter","TIER_P5","1","Competitor"
"EC53665","CU3665","Cabin Filter","TIER_P5","1","Competitor"
"EC57003","CU37003","Cabin Filter","TIER_P5","1","Competitor"
"EC57008","CU37008","Cabin Filter","TIER_P5","1","Competitor"
"EC57230","CU37230","Cabin Filter","TIER_P5","1","Competitor"
"EC53759","CU3759","Cabin Filter","TIER_P5","1","Competitor"
"EC58001","CU38001","Cabin Filter","TIER_P5","1","Competitor"
"EC58269","CU38269","Cabin Filter","TIER_P5","1","Competitor"
"EC53861","CU3861","Cabin Filter","TIER_P5","1","Competitor"
"EC59002","CU39002","Cabin Filter","TIER_P5","1","Competitor"
"EC59005","CU39005","Cabin Filter","TIER_P5","1","Competitor"
"EC53935","CU3935","Cabin Filter","TIER_P5","1","Competitor"
"EC53939","CU3939","Cabin Filter","TIER_P5","1","Competitor"
"EC53942","CU3942","Cabin Filter","TIER_P5","1","Competitor"
"EC53944","CU3944","Cabin Filter","TIER_P5","1","Competitor"
"EC50110","CU40110","Cabin Filter","TIER_P5","1","Competitor"
"EC54033","CU4033","Cabin Filter","TIER_P5","1","Competitor"
"EC54036","CU4036","Cabin Filter","TIER_P5","1","Competitor"
"EC54150","CU4150","Cabin Filter","TIER_P5","1","Competitor"
"EC51972","CU4197/2","Cabin Filter","TIER_P5","1","Competitor"
"EC52001","CU42001","Cabin Filter","TIER_P5","1","Competitor"
"EC52002","CU42002","Cabin Filter","TIER_P5","1","Competitor"
"EC52003","CU42003","Cabin Filter","TIER_P5","1","Competitor"
"EC52100","CU42100","Cabin Filter","TIER_P4","1","OEM"
"EC51001","CU42100/1","Cabin Filter","TIER_P5","1","Competitor"
"EC54219","CU4219","Cabin Filter","TIER_P5","1","Competitor"
"EC54228","CU4228","Cabin Filter","TIER_P5","1","Competitor"
"EC54330","CU4330","Cabin Filter","TIER_P5","1","Competitor"
"EC54416","CU4416","Cabin Filter","TIER_P5","1","Competitor"
"EC54442","CU4442","Cabin Filter","TIER_P5","1","Competitor"
"EC54466","CU4466","Cabin Filter","TIER_P5","1","Competitor"
"EC55002","CU45002","Cabin Filter","TIER_P5","1","Competitor"
"EC55120","CU45120","Cabin Filter","TIER_P5","1","Competitor"
"EC56001","CU46001","Cabin Filter","TIER_P5","1","Competitor"
"EC54727","CU4727","Cabin Filter","TIER_P5","1","Competitor"
"EC54783","CU4783","Cabin Filter","TIER_P5","1","Competitor"
"EC51110","CU4811(10)","Cabin Filter","TIER_P5","1","Competitor"
"EC58140","CU48140","Cabin Filter","TIER_P5","1","Competitor"
"EC59002","CU49002","Cabin Filter","TIER_P5","1","Competitor"
"EC59100","CU49100","Cabin Filter","TIER_P5","1","Competitor"
"EC50005","CU50005","Cabin Filter","TIER_P5","1","Competitor"
"EC55041","CU5041","Cabin Filter","TIER_P5","1","Competitor"
"EC55044","CU5044","Cabin Filter","TIER_P5","1","Competitor"
"EC55096","CU5096","Cabin Filter","TIER_P5","1","Competitor"
"EC52002","CU52002","Cabin Filter","TIER_P5","1","Competitor"
"EC53007","CU53007","Cabin Filter","TIER_P5","1","Competitor"
"EC55346","CU5346","Cabin Filter","TIER_P5","1","Competitor"
"EC52010","CU5620(10)","Cabin Filter","TIER_P5","1","Competitor"
"EC55673","CU5673","Cabin Filter","TIER_P5","1","Competitor"
"EC57218","CU57218","Cabin Filter","TIER_P5","1","Competitor"
"EC59161","CU59161","Cabin Filter","TIER_P5","1","Competitor"
"EC50170","CU60170","Cabin Filter","TIER_P5","1","Competitor"
"EC56034","CU6034","Cabin Filter","TIER_P5","1","Competitor"
"EC56076","CU6076","Cabin Filter","TIER_P5","1","Competitor"
"EC51002","CU61002","Cabin Filter","TIER_P5","1","Competitor"
"EC56003","CU66003","Cabin Filter","TIER_P5","1","Competitor"
"EC51001","CU91001","Cabin Filter","TIER_P5","1","Competitor"
"EC50002","CUD10002","Cabin Filter","TIER_P5","1","Competitor"
"EC56013","CUD16013","Cabin Filter","TIER_P5","1","Competitor"
"EC56014","CUD16014","Cabin Filter","TIER_P5","1","Competitor"
"EC56016","CUD16016","Cabin Filter","TIER_P5","1","Competitor"
"EC59025","CUD19025","Cabin Filter","TIER_P5","1","Competitor"
"EC51041","CUD21041","Cabin Filter","TIER_P5","1","Competitor"
"EC52026","CUD22026","Cabin Filter","TIER_P5","1","Competitor"
"EC52079","CUD22079","Cabin Filter","TIER_P5","1","Competitor"
"EC53043","CUD23043","Cabin Filter","TIER_P5","1","Competitor"
"EC53046","CUD23046","Cabin Filter","TIER_P5","1","Competitor"
"EC54061","CUD24061","Cabin Filter","TIER_P5","1","Competitor"
"EC52410","CUD2410","Cabin Filter","TIER_P5","1","Competitor"
"EC55049","CUD25049","Cabin Filter","TIER_P5","1","Competitor"
"EC55057","CUD25057","Cabin Filter","TIER_P5","1","Competitor"
"EC56057","CUD26057","Cabin Filter","TIER_P5","1","Competitor"
"EC58022","CUD28022","Cabin Filter","TIER_P5","1","Competitor"
"EC58046","CUD28046","Cabin Filter","TIER_P5","1","Competitor"
"EC58047","CUD28047","Cabin Filter","TIER_P5","1","Competitor"
"EC58048","CUD28048","Cabin Filter","TIER_P5","1","Competitor"
"EC58235","CUD28235","Cabin Filter","TIER_P5","1","Competitor"
"EC50017","CUD30017","Cabin Filter","TIER_P5","1","Competitor"
"EC50018","CUD30018","Cabin Filter","TIER_P5","1","Competitor"
"EC51004","CUD31004","Cabin Filter","TIER_P5","1","Competitor"
"EC51011","CUD31011","Cabin Filter","TIER_P5","1","Competitor"
"EC51014","CUD31014","Cabin Filter","TIER_P5","1","Competitor"
"EC53009","CUD33009","Cabin Filter","TIER_P5","1","Competitor"
"EC53380","CUD3380","Cabin Filter","TIER_P5","1","Competitor"
"EC54011","CUD34011","Cabin Filter","TIER_P5","1","Competitor"
"EC55002","CUD35002","Cabin Filter","TIER_P5","1","Competitor"
"EC55006","CUD35006","Cabin Filter","TIER_P5","1","Competitor"
"EC57009","CUD37009","Cabin Filter","TIER_P5","1","Competitor"
"EC58011","CUD38011","Cabin Filter","TIER_P5","1","Competitor"
"EC58012","CUD38012","Cabin Filter","TIER_P5","1","Competitor"
"EC59009","CUD39009","Cabin Filter","TIER_P5","1","Competitor"
"EC50011","CUD40011","Cabin Filter","TIER_P5","1","Competitor"
"EC50017","CUD40017","Cabin Filter","TIER_P5","1","Competitor"
"EC50018","CUD40018","Cabin Filter","TIER_P5","1","Competitor"
"EC51006","CUD41006","Cabin Filter","TIER_P5","1","Competitor"
"EC52007","CUD42007","Cabin Filter","TIER_P5","1","Competitor"
"EC54250","CUD4250","Cabin Filter","TIER_P5","1","Competitor"
"EC53001","CUD43001","Cabin Filter","TIER_P5","1","Competitor"
"EC54006","CUD44006","Cabin Filter","TIER_P5","1","Competitor"
"EC56005","CUD46005","Cabin Filter","TIER_P5","1","Competitor"
"EC54630","CUD4630","Cabin Filter","TIER_P5","1","Competitor"
"EC57002","CUD47002","Cabin Filter","TIER_P5","1","Competitor"
"EC57003","CUD47003","Cabin Filter","TIER_P5","1","Competitor"
"EC57004","CUD47004","Cabin Filter","TIER_P5","1","Competitor"
"EC57005","CUD47005","Cabin Filter","TIER_P5","1","Competitor"
"EC59001","CUD49001","Cabin Filter","TIER_P5","1","Competitor"
"EC59005","CUD49005","Cabin Filter","TIER_P5","1","Competitor"
"EC50007","CUD50007","Cabin Filter","TIER_P5","1","Competitor"
"EC50009","CUD50009","Cabin Filter","TIER_P5","1","Competitor"
"EC52011","CUD52011","Cabin Filter","TIER_P5","1","Competitor"
"EC55250","CUD5250","Cabin Filter","TIER_P5","1","Competitor"
"EC53005","CUD53005","Cabin Filter","TIER_P5","1","Competitor"
"EC53006","CUD53006","Cabin Filter","TIER_P5","1","Competitor"
"EC55007","CUD55007","Cabin Filter","TIER_P5","1","Competitor"
"EC55008","CUD55008","Cabin Filter","TIER_P5","1","Competitor"
"EC55011","CUD55011","Cabin Filter","TIER_P5","1","Competitor"
"EC56002","CUD56002","Cabin Filter","TIER_P5","1","Competitor"
"EC57022","CUD57022","Cabin Filter","TIER_P5","1","Competitor"
"EC58002","CUD58002","Cabin Filter","TIER_P5","1","Competitor"
"EC59001","CUD59001","Cabin Filter","TIER_P5","1","Competitor"
"EC59002","CUD59002","Cabin Filter","TIER_P5","1","Competitor"
"EC50002","CUD60002","Cabin Filter","TIER_P5","1","Competitor"
"EC50003","CUD60003","Cabin Filter","TIER_P5","1","Competitor"
"EC56035","CUD6035","Cabin Filter","TIER_P5","1","Competitor"
"EC51003","CUD61003","Cabin Filter","TIER_P5","1","Competitor"
"EC51004","CUD61004","Cabin Filter","TIER_P5","1","Competitor"
"EC51005","CUD61005","Cabin Filter","TIER_P5","1","Competitor"
"EC54007","CUD64007","Cabin Filter","TIER_P5","1","Competitor"
"EC55004","CUD65004","Cabin Filter","TIER_P5","1","Competitor"
"EC56002","CUD66002","Cabin Filter","TIER_P5","1","Competitor"
"EC56004","CUD66004","Cabin Filter","TIER_P5","1","Competitor"
"EC58001","CUD68001","Cabin Filter","TIER_P5","1","Competitor"
"EC51001","CUD71001","Cabin Filter","TIER_P5","1","Competitor"
"EC52001","CUD72001","Cabin Filter","TIER_P5","1","Competitor"
"EC54001","CUD74001","Cabin Filter","TIER_P5","1","Competitor"
"EC55001","CUD75001","Cabin Filter","TIER_P5","1","Competitor"
"EC56004","CUD76004","Cabin Filter","TIER_P5","1","Competitor"
"EC58001","CUD78001","Cabin Filter","TIER_P5","1","Competitor"
"EC58001","CUD88001","Cabin Filter","TIER_P5","1","Competitor"
"EC57001","CUD97001","Cabin Filter","TIER_P5","1","Competitor"
"EC51611","CUK1611","Cabin Filter","TIER_P5","1","Competitor"
"EC58009","CUK18009","Cabin Filter","TIER_P4","1","OEM"
"EC50037","CUK20037","Cabin Filter","TIER_P5","1","Competitor"
"EC52030","CUK2030","Cabin Filter","TIER_P5","1","Competitor"
"EC52032","CUK2032","Cabin Filter","TIER_P5","1","Competitor"
"EC51003","CUK21003","Cabin Filter","TIER_P5","1","Competitor"
"EC51006","CUK21006","Cabin Filter","TIER_P5","1","Competitor"
"EC51016","CUK21016","Cabin Filter","TIER_P5","1","Competitor"
"EC51022","CUK21022","Cabin Filter","TIER_P5","1","Competitor"
"EC51025","CUK21025","Cabin Filter","TIER_P5","1","Competitor"
"EC52005","CUK22005","Cabin Filter","TIER_P5","1","Competitor"
"EC52014","CUK22014","Cabin Filter","TIER_P5","1","Competitor"
"EC52023","CUK22023","Cabin Filter","TIER_P5","1","Competitor"
"EC52226","CUK2226","Cabin Filter","TIER_P5","1","Competitor"
"EC52230","CUK2230","Cabin Filter","TIER_P5","1","Competitor"
"EC52301","CUK2230/1","Cabin Filter","TIER_P5","1","Competitor"
"EC52231","CUK2231","Cabin Filter","TIER_P5","1","Competitor"
"EC52232","CUK2232","Cabin Filter","TIER_P4","1","OEM"
"EC52246","CUK2246","Cabin Filter","TIER_P5","1","Competitor"
"EC52252","CUK2252","Cabin Filter","TIER_P5","1","Competitor"
"EC52335","CUK2335","Cabin Filter","TIER_P4","1","OEM"
"EC52339","CUK2339","Cabin Filter","TIER_P5","1","Competitor"
"EC54009","CUK24009","Cabin Filter","TIER_P5","1","Competitor"
"EC54062","CUK24062","Cabin Filter","TIER_P5","1","Competitor"
"EC55006","CUK25006","Cabin Filter","TIER_P5","1","Competitor"
"EC55044","CUK25044","Cabin Filter","TIER_P5","1","Competitor"
"EC52551","CUK2551","Cabin Filter","TIER_P4","1","OEM"
"EC56003","CUK26003","Cabin Filter","TIER_P5","1","Competitor"
"EC56011","CUK26011","Cabin Filter","TIER_P5","1","Competitor"
"EC56018","CUK26018","Cabin Filter","TIER_P5","1","Competitor"
